"text","true_label","predict_label"
"[鼓掌] 很可惜错过了周二付总的创意菜[泪]//@太原国宏: [鼓掌] //@付洋Kenny:我们一直朝着高端美食的发展方向去努力，希望将来可以做到向@优品杂志 [赞][话筒]一样的理念＂ 一本只容纳高端品牌的杂志一份少数派的生活报道＂！做到美诺 Miele 家电一样，被誉为家电中的“劳斯莱斯＂。[威武]再次感谢@杨","积极","消极"
"[鼓掌]经过五个小时的努力，湾湾和师父共同完成了幼儿园三十周年庆的贺礼书法?^_^","积极","积极"
"回复@食尚?生: [鼓掌][鼓掌][鼓掌]//@食尚?生:我建议用防潮糖珠，有褐色的，类似石头，但是比石头看起来更细致","积极","积极"
"怀念在亚龙湾的日子，还有鸡蛋花//@一朵清净莲花: 亲！早安！[爱你]","积极","积极"
"又黑我大北京地铁。。。。[哼]//@叉叉913: [哈哈][哈哈]@萧普贤女 @瓜子仁配臭豆腐 //@zzzzz默8: 都是神人[嘻嘻][嘻嘻]","积极","积极"
"我不准备看了！把回忆留在美好的集里吧@徐大胖妞 [泪][泪] //@金泰熙吧官方微博:[爱你]","积极","消极"
"我是笑笑，我为自己代言[偷笑][哈哈][嘻嘻] //@?小鬼:笑笑~[爱你] @皮皮小J [嘻嘻][太阳]","积极","积极"
"此刻黄山[可爱]美丽云海，可遇不可求！图片来自黄山导游。","积极","积极"
"回复@大鹏背包走天下: 哈，翘首等待中[太开心] //@大鹏背包走天下:回复@河南集聚-丛娜:回去请你欣赏！ //@大鹏背包走天下:刚从伊玛目广场回来，太美丽震撼的地方，回去上大图（因为伊朗上不了新浪，每次都是手机上一下） //@行家旅游杂志:#情迷波斯#伊玛目广场,建于四百多年前，是全球第二大面积广场.","积极","积极"
"#带着微博去旅行##我的黄金假日##十一景德镇之旅#来陶都，喝水都得有范儿，?姐用陶艺杯给我们喝柠檬水！[嘻嘻] 我在这里:http://t.cn/z8ArTUx","积极","积极"
"图中的小正太是我弟弟，会所有流派的演唱方式，会所有流派的舞蹈方法，能写国际项目的文化评论，善良，细心，工作努力，执着梦想！他的处女专辑即将面世，我的内心，感慨，感动，感恩！//@刘森迪: 美女赛赛，辛苦了~今晚拍摄很成功~[鼓掌][鼓掌]","积极","积极"
"谢谢推荐！[爱你]文艺贩No.1《忍不住开了间家庭旅馆》","积极","积极"
"1元沙发客，等于免费送了，就是做次在线支付的体验，哈哈 //@张健盒子支付:@芒果高戈 上海有吗[哈哈] //@潘晋: 小编太逗了","积极","积极"
"小杰的照片，对于光影的理解越来越深刻了！而且更懂得去拿捏照片里面的故事，掌声鼓励！[鼓掌]//@摄影师TALK_LI: @三石映像-李泽龙 @透过镜头看世界的Jewen","积极","积极"
"我们都爱滑梯[嘻嘻][嘻嘻]","积极","积极"
"感谢大家的关注和支持哈，1月22日的免费课已经报满了，报上名的同学请准时来上课哈，没报上名的同学表灰心哈，春节过后还有哈，咱们马年再见吧[鼓掌]","积极","积极"
"夏天正好啊！可以搞烧烤啊！[哈哈]","积极","积极"
"又一艘歌诗达大西洋号从小编这里起航了，期待明年的环游世界圆梦之旅[嘻嘻]","积极","积极"
"又是苹果![嘻嘻]","积极","积极"
"回复@不如酒:[哈哈]我是要坚持亲自授课，不过等您那才两岁的女儿来典雅静界学习形象顾问课程，我的女儿也领衔主讲了。您既然对女儿最大的期许是知美懂美，为什么您不来呢？","积极","积极"
"[哈哈]第二点，“证人”很关键[挖鼻屎]","积极","积极"
"2013年上半年文化之星评选会，迟迟到来。不评则已，一评惊人[围观][嘻嘻][嘻嘻]顺便说新楼会议室好给力啊。[偷笑] 我在:http://t.cn/zQc8v4g","积极","积极"
"回复@失落的秋刀鱼:转发！爱本来不需要理由，在上海生活当然要爱上海！更美妙的是只是爱自己应该爱的，还能顺便去免费旅游，当然更要好好爱！[爱你][爱你][爱你][威武][威武][威武][给力][给力][给力] //@失落的秋刀鱼:@旅游时报邓开心 @Emmanuel_Rossignol @小乐他爹 @肖恩_福克斯 @旅游时报王琪 @倩","积极","积极"
"[哈哈][给力] //@边疆边吃边说:[围观]","积极","积极"
"真牛，恭喜恭喜[鼓掌][鼓掌]","积极","积极"
"哈哈，真急了//@云南云智慧: [哈哈][哈哈][酷] //@喵呜的欧:中蓝永远是块神奇的地方[哈哈][酷]","积极","积极"
"15岁以上的女性就已经是妇女了，所以请不要再装嫩过什么少女节了，三八节快乐！[可爱]","积极","积极"
"小海将于3月30日起执行夏秋航班换季计划。[可爱]其中合肥地区将增加部分航线和航班哦，为春季观光度假旅游的大家提供交通便利[挤眼]。具体新增航班计划如下：","积极","积极"
"上吃年货做年货，哪里不用餐具 //@外贸餐具:借你吉言啊[哈哈][哈哈][哈哈] //@杨亚天:餐具最热卖 //@外贸餐具:支持[威武][威武] //@杨亚天:回复@小徐的蜂狂:算，  //@小徐的蜂狂:蜂蜜算年货不","积极","积极"
"以后有时间 再来玩啊 老磨坊欢迎您啊[爱你][鼓掌][鼓掌][鼓掌] //@??想J: 人走了 心?在?江[泪] 再? 老磨坊 [拜拜]","积极","积极"
"[哈哈] 今天又博得乐一笑开心。","积极","积极"
"回复@在云端坐:是的呀！所以看到了这个图片觉得特别亲切[爱你] //@在云端坐:你们朗豪里不也有一个茶壶在往盖碗里冲水吗？ //@首都机场朗豪酒店:[赞] //@微博搞笑排行榜:这创意好帅。[赞]","积极","积极"
"生命不歇，折腾不止！手工饼干，刻了大名的！[嘻嘻]","积极","积极"
"[嘻嘻][嘻嘻]又到周四啦~今晚21:30~《超级笑星》全国总决赛！就要来啦！！//@胖孩子有肉肉: 大脑爆棚！！！在这种家里当女婿太幸福了~~~#超级笑星#又树立了好榜样！@安徽卫视 再也不用拙计了~！","积极","积极"
"[酷]拿了人家定金，就得对得起人家的信任拿出全力血拼。假期中心无旁贷，苦B哈哈闭关弄本子的兄弟姐妹有木有？来个拥抱取暖[哈哈]","积极","积极"
"#过年范儿#【撑死在三亚】海鲜、水果、特色小吃？海南四大名菜一个也不能少！如果2014喃有去三亚晒阳阳的计划～收图吧[可爱]","积极","积极"
"#周末HK美妆# 每天最爱就是敷上面膜，为肌肤充电！而每一个约会前後，其他身体及皮肤上的状态也会不同的，最近韩妆品牌Holika Holika为配合皮肤所需要的不同状态，就推出10种急救面膜，那於任何状态，也可照顾到肌肤的状态了！ [太开心] ","积极","积极"
"【#黄金100秒#微直播】闵坤，18岁，漂亮又慢热型的姑娘，今年高考失利，准备明年再战。来到《黄金100秒》希望前辈给予指点，传授艺考经验，在黄金舞台上锻炼自己。（[嘻嘻]二维码互动进行时，继续竞猜，大奖等着您的参与~","积极","积极"
"[哈哈]//@管理主任的副主任: [懒得理你]你有正经的说吗","积极","积极"
"今晚#圣诞星缘# 的?幕嘉?之一：CHILAM！(高清版[嘻嘻])","积极","积极"
"超女演唱会结束来到我们三样菜庆功！好多粉丝在三样菜久久不能离去！在这寒冷的冬夜感到了火热的气氛！[鼓掌]","积极","积极"
"为了准备明天的特别节目，现在才从台里出来。进入北京的夜色。明天早八点，欢迎来到音乐第一咖250期特别节目。会有不同的体验呦。[嘻嘻]@一咖疯人院","积极","积极"
"报名，可是没时间参加活动[衰] //@奋斗在日本:#欢乐一家#成员募集中！[偷笑] //@马剑是谁:[威武] //@小吉_次郎:[偷笑] //@玩转东京:很好以后我们要长期组织题为#欢乐一家#的活动[嘻嘻] //@奋斗中的_Victor:[笑哈哈]欢乐传播者[偷笑]//@奋斗在日本: [偷笑] 看出来了，电影爱好者[挖鼻屎]//@东东77","积极","消极"
"[哈哈]//@云雪丽之阿顺厨房: //@?丝讲故事: 有一种狗狗叫哈士奇，他是狗狗中的二货！","积极","积极"
"//@简光洲:欢迎回来，光明日报快垮了[哈哈] // @叶晓滨 :光明日报胡总编辑又转岗，干回老本行了。 @深圳陈寅","积极","积极"
"//@王星餐饮品牌策划人://@洛阳江湖万钧://@边疆边吃边说://@锦食送-JinShiSong: [哈哈][哈哈]//@玖食龙虾餐厅: [给力][给力]","积极","积极"
"【#超级笑星#微直播】@白凯南 教练大展身手翻跟头~可是却被选手抢了风头啦~[哈哈]还爆出了白教练喝多了的糗事哦！[偷笑]最后那段骑马舞也很赞~[赞]“骑马”能晋级~","积极","积极"
"三冠王V5!!!!! //@??的青蛙://@辛琪贺6002三冠王:[爱你] [给力]  //@佳能贺6002三冠王:v(￣-￣)v","积极","积极"
"[嘻嘻] 我在:http://t.cn/zjaZ9My","积极","积极"
"我在皇后镇上东区纪念堂开幕酒会[可爱] 唱完吃，吃完喝，喝完跳[嘻嘻]","积极","积极"
"【乐享双节●美食季】正所谓“无菇不成席”[嘻嘻] 9.28-9.29 #东方饺子王# 烧汁杏鲍菇，软嫩的口感加上烧汁的香浓~~~欢迎回家！[挤眼]","积极","积极"
"我也转、、、//@田?: 你自转，我再转！[哈哈]节日快乐！//@artlog: 半夜自转，给还没睡觉的人听听。","积极","积极"
"//@童言趣语录: “爸爸”-“恩”~哈哈[哈哈]","积极","积极"
"[哈哈]#畅游日本名古屋#","积极","积极"
"#午饭吃点儿啥？#又到饭点儿了，吃货们一天中烦恼最多的就是这个时候了[思考] ，不如来lifelist四合院里尝尝我们的私房菜吧，别忘了跟我们的明星猫虎头打个招呼~他们一下子随时恭候您的大驾光临[嘻嘻]","积极","积极"
"//@北京国际艺苑皇冠假日酒店: 转发微博，赢位于王府井的#北京国际艺苑皇冠假日酒店#两晚房券。[鼓掌]","积极","积极"
"#菜菜背包走川藏#走了三个小时的雪山路！到达情歌故乡，康定！吃碗牛肉面唱情歌！跑马溜溜的山上，一碗溜溜的面哟，端端溜溜在吃着，心里那个美哟！太阳，大哟，大哟，照在溜溜的山城！[哈哈][哈哈]","积极","积极"
"[哈哈]//@VIVA王洁明: 转发微博。","积极","积极"
"@冰点酒店控 与酒店一起苦练内功！[太开心]//@HughXu: 认同，苦练内功大势所趋。","积极","积极"
"最炫民族风[哈哈][哈哈]","积极","积极"
"? [嘻嘻]泪版留着啦， //@古老的眼泪-yaoyao:有军委主席吗？ //@老头夜话:我在给他们当司令，[泪]  //@古老的眼泪-yaoyao:这院儿，海陆空三军全齐了。","积极","消极"
"国安今天踢的太牛逼了[给力]我还是更喜欢看对方换人的时候[嘻嘻]","积极","积极"
"回复@荣昌e袋洗:这种活动的设计是不是太复杂了[哼]//@荣昌e袋洗:[嘻嘻]小天您好哇~现在我们给名字中有“天”字的亲免单噢~ 关注微信ewashing回复小天查看详情哟~ 祝您周末愉快[亲亲]//@孔霸天:我是单纯善良的小天啊，@孔霸天的猫 @孔霸天后援团 你们说呢","积极","积极"
"@鸣乐汇吴天忍 我改名了！你@错了！虽说我是达人，但现在的日子也不好过啦！那句话怎么说的来着：无商不奸啊！跟谁斗也斗不过商家！ //@何瑾Jean:太酷了！我也想抓娃娃[哈哈]  //@鸣乐汇吴天忍: [挖鼻屎]我身边就有这么一个人！@刘芝豪 芝麻小盆友这方面的天赋很强大。我都被他熏陶的抓的很厉害啦~","积极","积极"
"回复@果断睡到自然醒:从昨天就挖空心思琢磨买点啥，貌似只缺小家电。路上呢，一会逛京东哇 //@果断睡到自然醒:准备嫁妆啊！！全自动洗衣机+洗碗机走起[嘻嘻]","积极","积极"
"前台是瑞尔工作的一个环节！我们提供系统培训。现在员工没有期权，将来会有期权[嘻嘻]?邹先生","积极","积极"
"好深呀[偷笑] //@李天时:最神评论：你和她妈妈都因为爱情了，他敢不记得？！[哈哈]","积极","积极"
"喜欢民歌的人是成熟，我坚信这点。哈哈//@IT销售经理: 回复@仙人_醉:喜欢民歌，是为了弘扬民族精神，为了维护世界和平。。。[哈哈] //@仙人_醉:你们也都喜欢民歌吗？和我一样 //@IT销售经理: @仙人_醉 民族歌唱的好。","积极","积极"
"#旅人碎碎念# 一块去旅行吧：一月：雪国哈尔滨；二月：南国初春海南；三月：江南；四月：山水浪漫桂林、黄山、庐山；五月：迷情云南；六月：奇山张家界；七月：海边青岛、大连；八月：梦想西藏；九月：神秘新疆；十月：童话九寨沟；十一月：美丽贵州；十二月：时尚香港。[爱你]","积极","积极"
"＂你上厕所也用陌陌？＂＂我都用了好几年了！＂＂下次上厕所我也用陌陌！＂＂次次上厕所都得用陌陌！＂[哈哈] //@孟陌陌:[抓狂] 陌陌已经无处不在了…// @孙恒海 : 上厕所用陌陌！ @一弛  导，你受得了吗！ @茜吉尔   @孟陌陌","积极","消极"
"回复@李晓军-城市与乡村观察:有眼力哦！[嘻嘻] 谢谢关注！ //@李晓军-城市与乡村观察:小灯泡设计挺好！！！赞一个！！！[赞][威武][话筒] @卜潢信河 @冰凌8023 @尔东凯","积极","积极"
"我们都要幸福快乐，一定一定！[心] //@贺小米: 一定要快乐 //@王丹_Wendy:回复@beautysmile: 矜持，矜持！！留着晚上见面再给我！！[哈哈] //@beautysmile:[蛋糕][蛋糕][左抱抱][右抱抱][玫瑰] 亲爱滴，生日快乐！：）MUA ,香吻一个！！[太开心]","积极","积极"
"不客气，请继续品尝吧[嘻嘻]","积极","积极"
"[心]转发给朋友们！收藏啦！[爱你]","积极","积极"
"话说美女这个头发不错啊！赞！[嘻嘻][嘻嘻]","积极","积极"
"[哈哈]纯属巧合!不过这位乔身材太棒了![赞] //@中国哈松: @love映霓 看，坏人是谁？","积极","积极"
"#发现泉州#【想和你在南安】[太开心]想和你在南安，看日出日落；想和你在南安，看云卷云舒……敢不敢把那个ta@出来呢[偷笑]","积极","积极"
"还有12天就可以亲临现场了[嘻嘻]","积极","积极"
"让老街兔盐帮菜响遍京城！让自贡菜发扬光大[可爱]//@李泓蕴最小鱼:自贡菜扬眉吐气 //@柒月xx:@白色鸦片戒不掉 我之前跟你说的是这个店！//@Funkie: @徐蕴芸 去吃一次吧~//@三样菜帮主: 北京广播电台正在直播老街兔盐帮菜与大家分享美食！一起来听听吧！[可爱] //@三样菜帮主:呵呵！一切皆有可能[偷笑]","积极","积极"
" @浪??士?? 沧桑浪子也怀古哎[鼓掌]有味道","积极","积极"
"你不看看照片那人，洋妞！喝咖啡长大的。你要喝咖啡得放香菜末。。。[哈哈]//@juno1226: //@string_holmes:不喝能变大吗难道？切！","积极","积极"
"[威武][耶] //@北京胡同印-大理老故事:[哈哈][哈哈][哈哈] //@老故事-大理-文化客栈:胡爷参与制作。","积极","积极"
"一直被模仿，希望被超越！！！！希望中国出现更多美食[哈哈][哈哈][哈哈][哈哈]","积极","积极"
"比双色球的中奖几率大@！！！[哈哈]","积极","积极"
"[哈哈]房车不是神马遥不可及的东西，咱们都可以享受到，房车住宿预约电话400-001-4022//@北京丰台:咱买不起，住得起。到那享受一两天，还是可以的[偷笑] //@Loli的Baby:精美房车我也好想要哦。就是没钱哦。","积极","积极"
"不客?, 等??用後分享心得, 小?也想??,呵[嘻嘻] //@王-小-君:感谢小鱼[嘻嘻][嘻嘻]","积极","积极"
